"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","count_LFN258","count_RO258","count_RF258","count_LFN260","count_RO260","count_RF260"
10868,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",2,"France","FR",0,0,0,0,0,0
10869,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",3,"Germany","DE",0,0,0,0,0,0
10870,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",4,"Italy","IT",0,0,0,0,0,0
10871,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",5,"Luxembourg","LU",0,0,0,0,0,0
10872,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",6,"Netherlands","NL",0,0,0,0,0,0
10873,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",7,"Denmark","DK",0,0,0,0,0,0
10874,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",8,"Ireland","IE",0,0,0,0,0,0
10875,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",9,"United Kingdom","UK",0,0,0,0,0,0
10876,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",10,"Greece","EL",0,0,0,0,0,0
10877,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",11,"Portugal","PT",0,0,0,0,0,0
10878,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",12,"Spain","ES",0,0,0,0,0,0
10879,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",13,"Austria","AT",0,0,0,0,0,0
10880,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",14,"Finland","FI",0,0,0,0,0,0
10881,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",15,"Sweden","SE",0,0,0,0,0,0
10882,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",16,"Cyprus","CY",0,0,0,0,0,0
10883,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",17,"Czech Republic","CZ",0,0,0,0,0,0
10884,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",18,"Estonia","EE",0,0,0,0,0,0
10885,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",19,"Hungary","HU",0,0,0,0,0,0
10886,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",20,"Latvia","LV",0,0,0,0,0,0
10887,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",21,"Lithuania","LT",0,0,0,0,0,0
10888,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",22,"Malta","MT",0,0,0,0,0,0
10889,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",23,"Poland","PL",0,0,0,0,0,0
10890,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",24,"Slovakia","SK",0,0,0,0,0,0
10891,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",25,"Slovenia","SI",0,0,0,0,0,0
10892,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",26,"Bulgaria","BG",0,0,0,0,0,0
10893,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",27,"Romania","RO",0,0,0,0,0,0
10894,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",28,"Croatia","HR",0,0,0,0,0,0
10895,2016,14,"Eurostat","EUROSTAT",1,"Belgium","BE",0,0,0,0,0,0
10896,2016,14,"Eurostat","EUROSTAT",2,"France","FR",0,0,0,0,0,0
10897,2016,14,"Eurostat","EUROSTAT",3,"Germany","DE",0,0,0,0,0,0
10898,2016,14,"Eurostat","EUROSTAT",4,"Italy","IT",0,0,0,0,0,0
10899,2016,14,"Eurostat","EUROSTAT",5,"Luxembourg","LU",0,0,0,0,0,0
10900,2016,14,"Eurostat","EUROSTAT",6,"Netherlands","NL",0,0,0,0,0,0
10901,2016,14,"Eurostat","EUROSTAT",7,"Denmark","DK",0,0,0,0,0,0
10902,2016,14,"Eurostat","EUROSTAT",8,"Ireland","IE",0,0,0,0,0,0
10903,2016,14,"Eurostat","EUROSTAT",9,"United Kingdom","UK",0,0,0,0,0,0
10904,2016,14,"Eurostat","EUROSTAT",10,"Greece","EL",0,0,0,0,0,0
10905,2016,14,"Eurostat","EUROSTAT",11,"Portugal","PT",0,0,0,0,0,0
10906,2016,14,"Eurostat","EUROSTAT",12,"Spain","ES",0,0,0,0,0,0
10907,2016,14,"Eurostat","EUROSTAT",13,"Austria","AT",0,0,0,0,0,0
10908,2016,14,"Eurostat","EUROSTAT",14,"Finland","FI",0,0,0,0,0,0
10909,2016,14,"Eurostat","EUROSTAT",15,"Sweden","SE",0,0,0,0,0,0
10910,2016,14,"Eurostat","EUROSTAT",16,"Cyprus","CY",0,0,0,0,0,0
10911,2016,14,"Eurostat","EUROSTAT",17,"Czech Republic","CZ",0,0,0,0,0,0
10912,2016,14,"Eurostat","EUROSTAT",18,"Estonia","EE",0,0,0,0,0,0
10913,2016,14,"Eurostat","EUROSTAT",19,"Hungary","HU",0,0,0,0,0,0
10914,2016,14,"Eurostat","EUROSTAT",20,"Latvia","LV",0,0,0,0,0,0
10915,2016,14,"Eurostat","EUROSTAT",21,"Lithuania","LT",0,0,0,0,0,0
10916,2016,14,"Eurostat","EUROSTAT",22,"Malta","MT",0,0,0,0,0,0
10917,2016,14,"Eurostat","EUROSTAT",23,"Poland","PL",0,0,0,0,0,0
10918,2016,14,"Eurostat","EUROSTAT",24,"Slovakia","SK",0,0,0,0,0,0
10919,2016,14,"Eurostat","EUROSTAT",25,"Slovenia","SI",0,0,0,0,0,0
10920,2016,14,"Eurostat","EUROSTAT",26,"Bulgaria","BG",0,0,0,0,0,0
10921,2016,14,"Eurostat","EUROSTAT",27,"Romania","RO",0,0,0,0,0,0
10922,2016,14,"Eurostat","EUROSTAT",28,"Croatia","HR",0,0,0,0,0,0
10923,2016,15,"External Relations","RELEX",1,"Belgium","BE",0,0,0,0,0,0
10924,2016,15,"External Relations","RELEX",2,"France","FR",0,0,0,0,0,0
10925,2016,15,"External Relations","RELEX",3,"Germany","DE",0,0,0,0,0,0
10926,2016,15,"External Relations","RELEX",4,"Italy","IT",0,0,0,0,0,0
10927,2016,15,"External Relations","RELEX",5,"Luxembourg","LU",0,0,0,0,0,0
10928,2016,15,"External Relations","RELEX",6,"Netherlands","NL",0,0,0,0,0,0
10929,2016,15,"External Relations","RELEX",7,"Denmark","DK",0,0,0,0,0,0
10930,2016,15,"External Relations","RELEX",8,"Ireland","IE",0,0,0,0,0,0
10931,2016,15,"External Relations","RELEX",9,"United Kingdom","UK",0,0,0,0,0,0
10932,2016,15,"External Relations","RELEX",10,"Greece","EL",0,0,0,0,0,0
10933,2016,15,"External Relations","RELEX",11,"Portugal","PT",0,0,0,0,0,0
10934,2016,15,"External Relations","RELEX",12,"Spain","ES",0,0,0,0,0,0
10935,2016,15,"External Relations","RELEX",13,"Austria","AT",0,0,0,0,0,0
10936,2016,15,"External Relations","RELEX",14,"Finland","FI",0,0,0,0,0,0
10937,2016,15,"External Relations","RELEX",15,"Sweden","SE",0,0,0,0,0,0
10938,2016,15,"External Relations","RELEX",16,"Cyprus","CY",0,0,0,0,0,0
10939,2016,15,"External Relations","RELEX",17,"Czech Republic","CZ",0,0,0,0,0,0
10940,2016,15,"External Relations","RELEX",18,"Estonia","EE",0,0,0,0,0,0
10941,2016,15,"External Relations","RELEX",19,"Hungary","HU",0,0,0,0,0,0
10942,2016,15,"External Relations","RELEX",20,"Latvia","LV",0,0,0,0,0,0
10943,2016,15,"External Relations","RELEX",21,"Lithuania","LT",0,0,0,0,0,0
10944,2016,15,"External Relations","RELEX",22,"Malta","MT",0,0,0,0,0,0
10945,2016,15,"External Relations","RELEX",23,"Poland","PL",0,0,0,0,0,0
10946,2016,15,"External Relations","RELEX",24,"Slovakia","SK",0,0,0,0,0,0
10947,2016,15,"External Relations","RELEX",25,"Slovenia","SI",0,0,0,0,0,0
10948,2016,15,"External Relations","RELEX",26,"Bulgaria","BG",0,0,0,0,0,0
10949,2016,15,"External Relations","RELEX",27,"Romania","RO",0,0,0,0,0,0
10950,2016,15,"External Relations","RELEX",28,"Croatia","HR",0,0,0,0,0,0
10951,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",1,"Belgium","BE",7,2,0,0,0,0
10952,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",2,"France","FR",6,0,0,0,0,0
10953,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",3,"Germany","DE",0,0,0,0,0,0
10954,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",4,"Italy","IT",2,0,0,0,0,0
10955,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",5,"Luxembourg","LU",5,1,0,0,0,0
10956,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",6,"Netherlands","NL",5,2,0,0,0,0
10957,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",7,"Denmark","DK",3,0,0,0,0,0
10958,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",8,"Ireland","IE",1,2,0,0,0,0
10959,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",9,"United Kingdom","UK",0,0,0,0,0,0
10960,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",10,"Greece","EL",6,2,0,0,0,0
10961,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",11,"Portugal","PT",6,2,0,0,0,0
10962,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",12,"Spain","ES",7,2,0,0,0,0
10963,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",13,"Austria","AT",1,1,0,0,0,0
10964,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",14,"Finland","FI",5,1,0,0,0,0
10965,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",15,"Sweden","SE",5,2,0,0,0,0
10966,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",16,"Cyprus","CY",6,2,0,0,0,0
10967,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",17,"Czech Republic","CZ",5,0,0,0,0,0
10968,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",18,"Estonia","EE",4,0,0,0,0,0
10969,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",19,"Hungary","HU",2,1,1,0,0,0
10970,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",20,"Latvia","LV",5,3,0,0,0,0
10971,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",21,"Lithuania","LT",5,1,0,0,0,0
10972,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",22,"Malta","MT",6,0,0,0,0,0
10973,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",23,"Poland","PL",6,1,0,0,0,1
10974,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",24,"Slovakia","SK",1,4,0,0,0,0
10975,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",25,"Slovenia","SI",5,2,0,0,0,0
10976,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",26,"Bulgaria","BG",5,2,0,0,0,0
10977,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",27,"Romania","RO",7,2,0,0,0,0
10978,2016,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",28,"Croatia","HR",4,2,0,0,0,0
10979,2016,17,"Health and Consumers","SANCO",1,"Belgium","BE",0,0,0,0,0,0
10980,2016,17,"Health and Consumers","SANCO",2,"France","FR",0,0,0,0,0,0
10981,2016,17,"Health and Consumers","SANCO",3,"Germany","DE",0,0,0,0,0,0
10982,2016,17,"Health and Consumers","SANCO",4,"Italy","IT",0,0,0,0,0,0
10983,2016,17,"Health and Consumers","SANCO",5,"Luxembourg","LU",0,0,0,0,0,0
10984,2016,17,"Health and Consumers","SANCO",6,"Netherlands","NL",0,0,0,0,0,0
10985,2016,17,"Health and Consumers","SANCO",7,"Denmark","DK",0,0,0,0,0,0
10986,2016,17,"Health and Consumers","SANCO",8,"Ireland","IE",0,0,0,0,0,0
10987,2016,17,"Health and Consumers","SANCO",9,"United Kingdom","UK",0,0,0,0,0,0
10988,2016,17,"Health and Consumers","SANCO",10,"Greece","EL",0,0,0,0,0,0
10989,2016,17,"Health and Consumers","SANCO",11,"Portugal","PT",0,0,0,0,0,0
10990,2016,17,"Health and Consumers","SANCO",12,"Spain","ES",0,0,0,0,0,0
10991,2016,17,"Health and Consumers","SANCO",13,"Austria","AT",0,0,0,0,0,0
10992,2016,17,"Health and Consumers","SANCO",14,"Finland","FI",0,0,0,0,0,0
10993,2016,17,"Health and Consumers","SANCO",15,"Sweden","SE",0,0,0,0,0,0
10994,2016,17,"Health and Consumers","SANCO",16,"Cyprus","CY",0,0,0,0,0,0
10995,2016,17,"Health and Consumers","SANCO",17,"Czech Republic","CZ",0,0,0,0,0,0
10996,2016,17,"Health and Consumers","SANCO",18,"Estonia","EE",0,0,0,0,0,0
10997,2016,17,"Health and Consumers","SANCO",19,"Hungary","HU",0,0,0,0,0,0
10998,2016,17,"Health and Consumers","SANCO",20,"Latvia","LV",0,0,0,0,0,0
10999,2016,17,"Health and Consumers","SANCO",21,"Lithuania","LT",0,0,0,0,0,0
11000,2016,17,"Health and Consumers","SANCO",22,"Malta","MT",0,0,0,0,0,0
11001,2016,17,"Health and Consumers","SANCO",23,"Poland","PL",0,0,0,0,0,0
11002,2016,17,"Health and Consumers","SANCO",24,"Slovakia","SK",0,0,0,0,0,0
11003,2016,17,"Health and Consumers","SANCO",25,"Slovenia","SI",0,0,0,0,0,0
11004,2016,17,"Health and Consumers","SANCO",26,"Bulgaria","BG",0,0,0,0,0,0
11005,2016,17,"Health and Consumers","SANCO",27,"Romania","RO",0,0,0,0,0,0
11006,2016,17,"Health and Consumers","SANCO",28,"Croatia","HR",0,0,0,0,0,0
11007,2016,18,"Health and Food Safety","SANTE",1,"Belgium","BE",9,0,0,0,0,0
11008,2016,18,"Health and Food Safety","SANTE",2,"France","FR",3,0,0,0,0,0
11009,2016,18,"Health and Food Safety","SANTE",3,"Germany","DE",3,0,0,0,0,0
11010,2016,18,"Health and Food Safety","SANTE",4,"Italy","IT",2,0,0,0,0,0
11011,2016,18,"Health and Food Safety","SANTE",5,"Luxembourg","LU",8,1,0,0,0,0
11012,2016,18,"Health and Food Safety","SANTE",6,"Netherlands","NL",1,0,0,0,0,0
11013,2016,18,"Health and Food Safety","SANTE",7,"Denmark","DK",12,0,0,0,0,0
11014,2016,18,"Health and Food Safety","SANTE",8,"Ireland","IE",8,0,0,0,0,0
11015,2016,18,"Health and Food Safety","SANTE",9,"United Kingdom","UK",6,0,0,0,0,0
11016,2016,18,"Health and Food Safety","SANTE",10,"Greece","EL",6,0,0,0,0,0
11017,2016,18,"Health and Food Safety","SANTE",11,"Portugal","PT",7,0,0,0,0,0
11018,2016,18,"Health and Food Safety","SANTE",12,"Spain","ES",8,1,0,0,0,0
11019,2016,18,"Health and Food Safety","SANTE",13,"Austria","AT",10,0,0,0,0,0
11020,2016,18,"Health and Food Safety","SANTE",14,"Finland","FI",5,1,0,0,0,0
11021,2016,18,"Health and Food Safety","SANTE",15,"Sweden","SE",3,1,0,0,0,0
11022,2016,18,"Health and Food Safety","SANTE",16,"Cyprus","CY",8,1,0,0,0,0
11023,2016,18,"Health and Food Safety","SANTE",17,"Czech Republic","CZ",7,0,0,0,0,0
11024,2016,18,"Health and Food Safety","SANTE",18,"Estonia","EE",2,0,0,0,0,0
11025,2016,18,"Health and Food Safety","SANTE",19,"Hungary","HU",8,0,0,0,0,0
11026,2016,18,"Health and Food Safety","SANTE",20,"Latvia","LV",3,0,0,0,0,0
11027,2016,18,"Health and Food Safety","SANTE",21,"Lithuania","LT",3,0,0,0,0,0
11028,2016,18,"Health and Food Safety","SANTE",22,"Malta","MT",1,0,0,0,0,0
11029,2016,18,"Health and Food Safety","SANTE",23,"Poland","PL",4,0,0,0,0,0
11030,2016,18,"Health and Food Safety","SANTE",24,"Slovakia","SK",3,0,0,0,0,0
11031,2016,18,"Health and Food Safety","SANTE",25,"Slovenia","SI",5,1,0,0,0,0
11032,2016,18,"Health and Food Safety","SANTE",26,"Bulgaria","BG",5,0,0,0,0,0
11033,2016,18,"Health and Food Safety","SANTE",27,"Romania","RO",4,0,0,0,0,0
11034,2016,18,"Health and Food Safety","SANTE",28,"Croatia","HR",5,1,0,0,0,0
11035,2016,19,"Human Resources and Security","HR",1,"Belgium","BE",0,0,0,0,0,0
11036,2016,19,"Human Resources and Security","HR",2,"France","FR",0,0,0,0,0,0
11037,2016,19,"Human Resources and Security","HR",3,"Germany","DE",0,0,0,0,0,0
11038,2016,19,"Human Resources and Security","HR",4,"Italy","IT",0,0,0,0,0,0
11039,2016,19,"Human Resources and Security","HR",5,"Luxembourg","LU",0,0,0,0,0,0
11040,2016,19,"Human Resources and Security","HR",6,"Netherlands","NL",0,0,0,0,0,0
11041,2016,19,"Human Resources and Security","HR",7,"Denmark","DK",0,0,0,0,0,0
11042,2016,19,"Human Resources and Security","HR",8,"Ireland","IE",0,0,0,0,0,0
11043,2016,19,"Human Resources and Security","HR",9,"United Kingdom","UK",0,0,0,0,0,0
11044,2016,19,"Human Resources and Security","HR",10,"Greece","EL",0,0,0,0,0,0
11045,2016,19,"Human Resources and Security","HR",11,"Portugal","PT",0,0,0,0,0,0
11046,2016,19,"Human Resources and Security","HR",12,"Spain","ES",0,0,0,0,0,0
11047,2016,19,"Human Resources and Security","HR",13,"Austria","AT",0,0,0,0,0,0
11048,2016,19,"Human Resources and Security","HR",14,"Finland","FI",0,0,0,0,0,0
11049,2016,19,"Human Resources and Security","HR",15,"Sweden","SE",0,0,0,0,0,0
11050,2016,19,"Human Resources and Security","HR",16,"Cyprus","CY",0,0,0,0,0,0
11051,2016,19,"Human Resources and Security","HR",17,"Czech Republic","CZ",0,0,0,0,0,0
11052,2016,19,"Human Resources and Security","HR",18,"Estonia","EE",0,0,0,0,0,0
11053,2016,19,"Human Resources and Security","HR",19,"Hungary","HU",0,0,0,0,0,0
11054,2016,19,"Human Resources and Security","HR",20,"Latvia","LV",0,0,0,0,0,0
11055,2016,19,"Human Resources and Security","HR",21,"Lithuania","LT",0,0,0,0,0,0
11056,2016,19,"Human Resources and Security","HR",22,"Malta","MT",0,0,0,0,0,0
11057,2016,19,"Human Resources and Security","HR",23,"Poland","PL",0,0,0,0,0,0
11058,2016,19,"Human Resources and Security","HR",24,"Slovakia","SK",0,0,0,0,0,0
11059,2016,19,"Human Resources and Security","HR",25,"Slovenia","SI",0,0,0,0,0,0
11060,2016,19,"Human Resources and Security","HR",26,"Bulgaria","BG",0,0,0,0,0,0
11061,2016,19,"Human Resources and Security","HR",27,"Romania","RO",0,0,0,0,0,0
11062,2016,19,"Human Resources and Security","HR",28,"Croatia","HR",0,0,0,0,0,0
11063,2016,20,"Internal Market and Services","MARKT",1,"Belgium","BE",0,0,0,0,0,0
11064,2016,20,"Internal Market and Services","MARKT",2,"France","FR",0,0,0,0,0,0
11065,2016,20,"Internal Market and Services","MARKT",3,"Germany","DE",0,0,0,0,0,0
11066,2016,20,"Internal Market and Services","MARKT",4,"Italy","IT",0,0,0,0,0,0
11067,2016,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",0,0,0,0,0,0
11068,2016,20,"Internal Market and Services","MARKT",6,"Netherlands","NL",0,0,0,0,0,0
11069,2016,20,"Internal Market and Services","MARKT",7,"Denmark","DK",0,0,0,0,0,0
11070,2016,20,"Internal Market and Services","MARKT",8,"Ireland","IE",0,0,0,0,0,0
11071,2016,20,"Internal Market and Services","MARKT",9,"United Kingdom","UK",0,0,0,0,0,0
11072,2016,20,"Internal Market and Services","MARKT",10,"Greece","EL",0,0,0,0,0,0
11073,2016,20,"Internal Market and Services","MARKT",11,"Portugal","PT",0,0,0,0,0,0
11074,2016,20,"Internal Market and Services","MARKT",12,"Spain","ES",0,0,0,0,0,0
11075,2016,20,"Internal Market and Services","MARKT",13,"Austria","AT",0,0,0,0,0,0
11076,2016,20,"Internal Market and Services","MARKT",14,"Finland","FI",0,0,0,0,0,0
11077,2016,20,"Internal Market and Services","MARKT",15,"Sweden","SE",0,0,0,0,0,0
11078,2016,20,"Internal Market and Services","MARKT",16,"Cyprus","CY",0,0,0,0,0,0
11079,2016,20,"Internal Market and Services","MARKT",17,"Czech Republic","CZ",0,0,0,0,0,0
11080,2016,20,"Internal Market and Services","MARKT",18,"Estonia","EE",0,0,0,0,0,0
11081,2016,20,"Internal Market and Services","MARKT",19,"Hungary","HU",0,0,0,0,0,0
11082,2016,20,"Internal Market and Services","MARKT",20,"Latvia","LV",0,0,0,0,0,0
11083,2016,20,"Internal Market and Services","MARKT",21,"Lithuania","LT",0,0,0,0,0,0
11084,2016,20,"Internal Market and Services","MARKT",22,"Malta","MT",0,0,0,0,0,0
11085,2016,20,"Internal Market and Services","MARKT",23,"Poland","PL",0,0,0,0,0,0
11086,2016,20,"Internal Market and Services","MARKT",24,"Slovakia","SK",0,0,0,0,0,0
11087,2016,20,"Internal Market and Services","MARKT",25,"Slovenia","SI",0,0,0,0,0,0
11088,2016,20,"Internal Market and Services","MARKT",26,"Bulgaria","BG",0,0,0,0,0,0
11089,2016,20,"Internal Market and Services","MARKT",27,"Romania","RO",0,0,0,0,0,0
11090,2016,20,"Internal Market and Services","MARKT",28,"Croatia","HR",0,0,0,0,0,0
11091,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",1,"Belgium","BE",7,5,0,0,0,0
11092,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",2,"France","FR",11,2,0,0,0,0
11093,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",3,"Germany","DE",12,2,1,0,0,0
11094,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",4,"Italy","IT",10,0,0,0,0,0
11095,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",5,"Luxembourg","LU",13,4,0,0,0,0
11096,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",6,"Netherlands","NL",10,1,0,0,0,0
11097,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",7,"Denmark","DK",6,0,0,0,0,0
11098,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",8,"Ireland","IE",18,5,0,0,0,0
11099,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",9,"United Kingdom","UK",15,4,0,0,0,0
11100,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",10,"Greece","EL",12,2,0,0,0,0
11101,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",11,"Portugal","PT",18,9,0,0,0,0
11102,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",12,"Spain","ES",14,6,0,0,0,0
11103,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",13,"Austria","AT",14,6,1,0,0,0
11104,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",14,"Finland","FI",17,8,0,0,0,0
11105,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",15,"Sweden","SE",5,3,0,0,0,0
11106,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",16,"Cyprus","CY",17,8,1,0,0,0
11107,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",17,"Czech Republic","CZ",12,0,1,0,0,0
11108,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",18,"Estonia","EE",3,3,0,0,0,0
11109,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",19,"Hungary","HU",17,3,1,0,0,0
11110,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",20,"Latvia","LV",5,4,0,0,0,0
11111,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",21,"Lithuania","LT",11,4,0,0,0,0
11112,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",22,"Malta","MT",5,1,0,0,0,0
11113,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",23,"Poland","PL",14,2,0,0,0,0
11114,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",24,"Slovakia","SK",2,2,0,0,0,0
11115,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",25,"Slovenia","SI",8,2,0,0,0,0
11116,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",26,"Bulgaria","BG",3,1,0,0,0,0
11117,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",27,"Romania","RO",10,2,0,0,0,0
11118,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",28,"Croatia","HR",5,4,0,0,0,0
11119,2016,22,"Justice and Consumers","JUST",1,"Belgium","BE",2,1,0,1,0,0
