"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","case_type_ID","case_type","decision_stage_ID","decision_stage","count_decisions"
5405,2017,1,"Agriculture and Rural Development","AGRI",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
5406,2017,1,"Agriculture and Rural Development","AGRI",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
5407,2017,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
5408,2017,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
5409,2017,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
5410,2017,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
5411,2017,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
5412,2017,1,"Agriculture and Rural Development","AGRI",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
5413,2017,2,"Budget","BUDG",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
5414,2017,2,"Budget","BUDG",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
5415,2017,2,"Budget","BUDG",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
5416,2017,2,"Budget","BUDG",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
5417,2017,2,"Budget","BUDG",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
5418,2017,2,"Budget","BUDG",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
5419,2017,2,"Budget","BUDG",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
5420,2017,2,"Budget","BUDG",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
5421,2017,2,"Budget","BUDG",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
5422,2017,2,"Budget","BUDG",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
5423,2017,2,"Budget","BUDG",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
5424,2017,2,"Budget","BUDG",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
5425,2017,3,"Climate Action","CLIMA",1,"noncommunication",1,"Letter of formal notice (Art. 258)",23
5426,2017,3,"Climate Action","CLIMA",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
5427,2017,3,"Climate Action","CLIMA",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
5428,2017,3,"Climate Action","CLIMA",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
5429,2017,3,"Climate Action","CLIMA",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
5430,2017,3,"Climate Action","CLIMA",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
5431,2017,3,"Climate Action","CLIMA",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
5432,2017,3,"Climate Action","CLIMA",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
5433,2017,3,"Climate Action","CLIMA",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
5434,2017,3,"Climate Action","CLIMA",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
5435,2017,3,"Climate Action","CLIMA",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
5436,2017,3,"Climate Action","CLIMA",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
5437,2017,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
5438,2017,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",13
5439,2017,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
5440,2017,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
5441,2017,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
5442,2017,4,"Communication Networks, Content and Technology","CONNECT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
5443,2017,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",10
5444,2017,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
5445,2017,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
5446,2017,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
5447,2017,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
5448,2017,4,"Communication Networks, Content and Technology","CONNECT",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
5449,2017,5,"Competition","COMP",1,"noncommunication",1,"Letter of formal notice (Art. 258)",21
5450,2017,5,"Competition","COMP",1,"noncommunication",2,"Reasoned opinion (Art. 258)",7
5451,2017,5,"Competition","COMP",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
5452,2017,5,"Competition","COMP",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
5453,2017,5,"Competition","COMP",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
5454,2017,5,"Competition","COMP",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
5455,2017,5,"Competition","COMP",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
5456,2017,5,"Competition","COMP",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
5457,2017,5,"Competition","COMP",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
5458,2017,5,"Competition","COMP",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
5459,2017,5,"Competition","COMP",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
5460,2017,5,"Competition","COMP",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
5461,2017,6,"Defence Industry and Space","DEFIS",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
5462,2017,6,"Defence Industry and Space","DEFIS",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
5463,2017,6,"Defence Industry and Space","DEFIS",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
5464,2017,6,"Defence Industry and Space","DEFIS",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
5465,2017,6,"Defence Industry and Space","DEFIS",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
5466,2017,6,"Defence Industry and Space","DEFIS",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
5467,2017,6,"Defence Industry and Space","DEFIS",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
5468,2017,6,"Defence Industry and Space","DEFIS",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
5469,2017,6,"Defence Industry and Space","DEFIS",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
5470,2017,6,"Defence Industry and Space","DEFIS",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
5471,2017,6,"Defence Industry and Space","DEFIS",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
5472,2017,6,"Defence Industry and Space","DEFIS",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
5473,2017,7,"Economic and Financial Affairs","ECFIN",1,"noncommunication",1,"Letter of formal notice (Art. 258)",4
5474,2017,7,"Economic and Financial Affairs","ECFIN",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
5475,2017,7,"Economic and Financial Affairs","ECFIN",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
5476,2017,7,"Economic and Financial Affairs","ECFIN",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
5477,2017,7,"Economic and Financial Affairs","ECFIN",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
5478,2017,7,"Economic and Financial Affairs","ECFIN",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
5479,2017,7,"Economic and Financial Affairs","ECFIN",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
5480,2017,7,"Economic and Financial Affairs","ECFIN",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
5481,2017,7,"Economic and Financial Affairs","ECFIN",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
5482,2017,7,"Economic and Financial Affairs","ECFIN",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
5483,2017,7,"Economic and Financial Affairs","ECFIN",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
5484,2017,7,"Economic and Financial Affairs","ECFIN",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
5485,2017,8,"Education, Youth, Sport and Culture","EAC",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
5486,2017,8,"Education, Youth, Sport and Culture","EAC",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
5487,2017,8,"Education, Youth, Sport and Culture","EAC",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
5488,2017,8,"Education, Youth, Sport and Culture","EAC",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
5489,2017,8,"Education, Youth, Sport and Culture","EAC",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
5490,2017,8,"Education, Youth, Sport and Culture","EAC",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
5491,2017,8,"Education, Youth, Sport and Culture","EAC",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
5492,2017,8,"Education, Youth, Sport and Culture","EAC",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
5493,2017,8,"Education, Youth, Sport and Culture","EAC",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
5494,2017,8,"Education, Youth, Sport and Culture","EAC",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
5495,2017,8,"Education, Youth, Sport and Culture","EAC",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
5496,2017,8,"Education, Youth, Sport and Culture","EAC",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
5497,2017,9,"Employment, Social Affairs and Inclusion","EMPL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",18
5498,2017,9,"Employment, Social Affairs and Inclusion","EMPL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",20
5499,2017,9,"Employment, Social Affairs and Inclusion","EMPL",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
5500,2017,9,"Employment, Social Affairs and Inclusion","EMPL",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
5501,2017,9,"Employment, Social Affairs and Inclusion","EMPL",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
5502,2017,9,"Employment, Social Affairs and Inclusion","EMPL",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
5503,2017,9,"Employment, Social Affairs and Inclusion","EMPL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
5504,2017,9,"Employment, Social Affairs and Inclusion","EMPL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
5505,2017,9,"Employment, Social Affairs and Inclusion","EMPL",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
5506,2017,9,"Employment, Social Affairs and Inclusion","EMPL",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
5507,2017,9,"Employment, Social Affairs and Inclusion","EMPL",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
5508,2017,9,"Employment, Social Affairs and Inclusion","EMPL",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
5509,2017,10,"Energy","ENER",1,"noncommunication",1,"Letter of formal notice (Art. 258)",15
5510,2017,10,"Energy","ENER",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
5511,2017,10,"Energy","ENER",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
5512,2017,10,"Energy","ENER",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
5513,2017,10,"Energy","ENER",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
5514,2017,10,"Energy","ENER",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
5515,2017,10,"Energy","ENER",2,"nonconformity",1,"Letter of formal notice (Art. 258)",11
5516,2017,10,"Energy","ENER",2,"nonconformity",2,"Reasoned opinion (Art. 258)",9
5517,2017,10,"Energy","ENER",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
5518,2017,10,"Energy","ENER",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
5519,2017,10,"Energy","ENER",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
5520,2017,10,"Energy","ENER",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
5521,2017,11,"Enterprise and Industry","ENTR",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
5522,2017,11,"Enterprise and Industry","ENTR",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
5523,2017,11,"Enterprise and Industry","ENTR",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
5524,2017,11,"Enterprise and Industry","ENTR",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
5525,2017,11,"Enterprise and Industry","ENTR",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
5526,2017,11,"Enterprise and Industry","ENTR",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
5527,2017,11,"Enterprise and Industry","ENTR",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
5528,2017,11,"Enterprise and Industry","ENTR",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
5529,2017,11,"Enterprise and Industry","ENTR",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
5530,2017,11,"Enterprise and Industry","ENTR",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
5531,2017,11,"Enterprise and Industry","ENTR",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
5532,2017,11,"Enterprise and Industry","ENTR",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
5533,2017,12,"Environment","ENV",1,"noncommunication",1,"Letter of formal notice (Art. 258)",113
5534,2017,12,"Environment","ENV",1,"noncommunication",2,"Reasoned opinion (Art. 258)",18
5535,2017,12,"Environment","ENV",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
5536,2017,12,"Environment","ENV",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
5537,2017,12,"Environment","ENV",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
5538,2017,12,"Environment","ENV",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
5539,2017,12,"Environment","ENV",2,"nonconformity",1,"Letter of formal notice (Art. 258)",65
5540,2017,12,"Environment","ENV",2,"nonconformity",2,"Reasoned opinion (Art. 258)",27
5541,2017,12,"Environment","ENV",2,"nonconformity",3,"Referral to the Court (Art. 258)",7
5542,2017,12,"Environment","ENV",2,"nonconformity",4,"Letter of formal notice (Art. 260)",6
5543,2017,12,"Environment","ENV",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
5544,2017,12,"Environment","ENV",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
5545,2017,13,"European Neighbourhood and Enlargement Negotiations","NEAR",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
5546,2017,13,"European Neighbourhood and Enlargement Negotiations","NEAR",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
5547,2017,13,"European Neighbourhood and Enlargement Negotiations","NEAR",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
5548,2017,13,"European Neighbourhood and Enlargement Negotiations","NEAR",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
5549,2017,13,"European Neighbourhood and Enlargement Negotiations","NEAR",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
5550,2017,13,"European Neighbourhood and Enlargement Negotiations","NEAR",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
5551,2017,13,"European Neighbourhood and Enlargement Negotiations","NEAR",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
5552,2017,13,"European Neighbourhood and Enlargement Negotiations","NEAR",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
5553,2017,13,"European Neighbourhood and Enlargement Negotiations","NEAR",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
5554,2017,13,"European Neighbourhood and Enlargement Negotiations","NEAR",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
5555,2017,13,"European Neighbourhood and Enlargement Negotiations","NEAR",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
5556,2017,13,"European Neighbourhood and Enlargement Negotiations","NEAR",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
5557,2017,14,"Eurostat","EUROSTAT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
5558,2017,14,"Eurostat","EUROSTAT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
5559,2017,14,"Eurostat","EUROSTAT",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
5560,2017,14,"Eurostat","EUROSTAT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
5561,2017,14,"Eurostat","EUROSTAT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
5562,2017,14,"Eurostat","EUROSTAT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
5563,2017,14,"Eurostat","EUROSTAT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",0
5564,2017,14,"Eurostat","EUROSTAT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
5565,2017,14,"Eurostat","EUROSTAT",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
5566,2017,14,"Eurostat","EUROSTAT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
5567,2017,14,"Eurostat","EUROSTAT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
5568,2017,14,"Eurostat","EUROSTAT",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
5569,2017,15,"External Relations","RELEX",1,"noncommunication",1,"Letter of formal notice (Art. 258)",0
5570,2017,15,"External Relations","RELEX",1,"noncommunication",2,"Reasoned opinion (Art. 258)",0
5571,2017,15,"External Relations","RELEX",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
5572,2017,15,"External Relations","RELEX",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
5573,2017,15,"External Relations","RELEX",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
