"key_ID","year","member_state_ID","member_state","member_state_code","case_type_ID","case_type","decision_stage_ID","decision_stage","count_decisions"
4414,2016,17,"Czech Republic","CZ",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4415,2016,17,"Czech Republic","CZ",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4416,2016,17,"Czech Republic","CZ",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4417,2016,18,"Estonia","EE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",18
4418,2016,18,"Estonia","EE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",6
4419,2016,18,"Estonia","EE",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4420,2016,18,"Estonia","EE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4421,2016,18,"Estonia","EE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4422,2016,18,"Estonia","EE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4423,2016,18,"Estonia","EE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
4424,2016,18,"Estonia","EE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
4425,2016,18,"Estonia","EE",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
4426,2016,18,"Estonia","EE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4427,2016,18,"Estonia","EE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4428,2016,18,"Estonia","EE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4429,2016,19,"Hungary","HU",1,"noncommunication",1,"Letter of formal notice (Art. 258)",36
4430,2016,19,"Hungary","HU",1,"noncommunication",2,"Reasoned opinion (Art. 258)",4
4431,2016,19,"Hungary","HU",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4432,2016,19,"Hungary","HU",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4433,2016,19,"Hungary","HU",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4434,2016,19,"Hungary","HU",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4435,2016,19,"Hungary","HU",2,"nonconformity",1,"Letter of formal notice (Art. 258)",9
4436,2016,19,"Hungary","HU",2,"nonconformity",2,"Reasoned opinion (Art. 258)",2
4437,2016,19,"Hungary","HU",2,"nonconformity",3,"Referral to the Court (Art. 258)",2
4438,2016,19,"Hungary","HU",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4439,2016,19,"Hungary","HU",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4440,2016,19,"Hungary","HU",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4441,2016,20,"Latvia","LV",1,"noncommunication",1,"Letter of formal notice (Art. 258)",20
4442,2016,20,"Latvia","LV",1,"noncommunication",2,"Reasoned opinion (Art. 258)",10
4443,2016,20,"Latvia","LV",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4444,2016,20,"Latvia","LV",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4445,2016,20,"Latvia","LV",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4446,2016,20,"Latvia","LV",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4447,2016,20,"Latvia","LV",2,"nonconformity",1,"Letter of formal notice (Art. 258)",3
4448,2016,20,"Latvia","LV",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
4449,2016,20,"Latvia","LV",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
4450,2016,20,"Latvia","LV",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4451,2016,20,"Latvia","LV",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4452,2016,20,"Latvia","LV",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4453,2016,21,"Lithuania","LT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",29
4454,2016,21,"Lithuania","LT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",8
4455,2016,21,"Lithuania","LT",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4456,2016,21,"Lithuania","LT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4457,2016,21,"Lithuania","LT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4458,2016,21,"Lithuania","LT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4459,2016,21,"Lithuania","LT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
4460,2016,21,"Lithuania","LT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
4461,2016,21,"Lithuania","LT",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
4462,2016,21,"Lithuania","LT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4463,2016,21,"Lithuania","LT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4464,2016,21,"Lithuania","LT",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4465,2016,22,"Malta","MT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",19
4466,2016,22,"Malta","MT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
4467,2016,22,"Malta","MT",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4468,2016,22,"Malta","MT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4469,2016,22,"Malta","MT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4470,2016,22,"Malta","MT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4471,2016,22,"Malta","MT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
4472,2016,22,"Malta","MT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
4473,2016,22,"Malta","MT",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
4474,2016,22,"Malta","MT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4475,2016,22,"Malta","MT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4476,2016,22,"Malta","MT",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4477,2016,23,"Poland","PL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",36
4478,2016,23,"Poland","PL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",7
4479,2016,23,"Poland","PL",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4480,2016,23,"Poland","PL",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4481,2016,23,"Poland","PL",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4482,2016,23,"Poland","PL",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4483,2016,23,"Poland","PL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",7
4484,2016,23,"Poland","PL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",5
4485,2016,23,"Poland","PL",2,"nonconformity",3,"Referral to the Court (Art. 258)",4
4486,2016,23,"Poland","PL",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4487,2016,23,"Poland","PL",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4488,2016,23,"Poland","PL",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4489,2016,24,"Slovakia","SK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",15
4490,2016,24,"Slovakia","SK",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
4491,2016,24,"Slovakia","SK",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4492,2016,24,"Slovakia","SK",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4493,2016,24,"Slovakia","SK",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4494,2016,24,"Slovakia","SK",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4495,2016,24,"Slovakia","SK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",5
4496,2016,24,"Slovakia","SK",2,"nonconformity",2,"Reasoned opinion (Art. 258)",6
4497,2016,24,"Slovakia","SK",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
4498,2016,24,"Slovakia","SK",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4499,2016,24,"Slovakia","SK",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4500,2016,24,"Slovakia","SK",2,"nonconformity",6,"Referral to the Court (Art. 260)",1
4501,2016,25,"Slovenia","SI",1,"noncommunication",1,"Letter of formal notice (Art. 258)",33
4502,2016,25,"Slovenia","SI",1,"noncommunication",2,"Reasoned opinion (Art. 258)",9
4503,2016,25,"Slovenia","SI",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4504,2016,25,"Slovenia","SI",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4505,2016,25,"Slovenia","SI",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4506,2016,25,"Slovenia","SI",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4507,2016,25,"Slovenia","SI",2,"nonconformity",1,"Letter of formal notice (Art. 258)",6
4508,2016,25,"Slovenia","SI",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
4509,2016,25,"Slovenia","SI",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
4510,2016,25,"Slovenia","SI",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4511,2016,25,"Slovenia","SI",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4512,2016,25,"Slovenia","SI",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4513,2016,26,"Bulgaria","BG",1,"noncommunication",1,"Letter of formal notice (Art. 258)",27
4514,2016,26,"Bulgaria","BG",1,"noncommunication",2,"Reasoned opinion (Art. 258)",6
4515,2016,26,"Bulgaria","BG",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4516,2016,26,"Bulgaria","BG",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4517,2016,26,"Bulgaria","BG",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4518,2016,26,"Bulgaria","BG",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4519,2016,26,"Bulgaria","BG",2,"nonconformity",1,"Letter of formal notice (Art. 258)",7
4520,2016,26,"Bulgaria","BG",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
4521,2016,26,"Bulgaria","BG",2,"nonconformity",3,"Referral to the Court (Art. 258)",2
4522,2016,26,"Bulgaria","BG",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4523,2016,26,"Bulgaria","BG",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4524,2016,26,"Bulgaria","BG",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4525,2016,27,"Romania","RO",1,"noncommunication",1,"Letter of formal notice (Art. 258)",35
4526,2016,27,"Romania","RO",1,"noncommunication",2,"Reasoned opinion (Art. 258)",6
4527,2016,27,"Romania","RO",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4528,2016,27,"Romania","RO",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4529,2016,27,"Romania","RO",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4530,2016,27,"Romania","RO",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4531,2016,27,"Romania","RO",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
4532,2016,27,"Romania","RO",2,"nonconformity",2,"Reasoned opinion (Art. 258)",3
4533,2016,27,"Romania","RO",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
4534,2016,27,"Romania","RO",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4535,2016,27,"Romania","RO",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4536,2016,27,"Romania","RO",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4537,2016,28,"Croatia","HR",1,"noncommunication",1,"Letter of formal notice (Art. 258)",25
4538,2016,28,"Croatia","HR",1,"noncommunication",2,"Reasoned opinion (Art. 258)",7
4539,2016,28,"Croatia","HR",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4540,2016,28,"Croatia","HR",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4541,2016,28,"Croatia","HR",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4542,2016,28,"Croatia","HR",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4543,2016,28,"Croatia","HR",2,"nonconformity",1,"Letter of formal notice (Art. 258)",8
4544,2016,28,"Croatia","HR",2,"nonconformity",2,"Reasoned opinion (Art. 258)",9
4545,2016,28,"Croatia","HR",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
4546,2016,28,"Croatia","HR",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4547,2016,28,"Croatia","HR",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4548,2016,28,"Croatia","HR",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4549,2017,1,"Belgium","BE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",23
4550,2017,1,"Belgium","BE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",12
4551,2017,1,"Belgium","BE",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4552,2017,1,"Belgium","BE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4553,2017,1,"Belgium","BE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4554,2017,1,"Belgium","BE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4555,2017,1,"Belgium","BE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",6
4556,2017,1,"Belgium","BE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",5
4557,2017,1,"Belgium","BE",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
4558,2017,1,"Belgium","BE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4559,2017,1,"Belgium","BE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4560,2017,1,"Belgium","BE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4561,2017,2,"France","FR",1,"noncommunication",1,"Letter of formal notice (Art. 258)",15
4562,2017,2,"France","FR",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
4563,2017,2,"France","FR",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4564,2017,2,"France","FR",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4565,2017,2,"France","FR",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4566,2017,2,"France","FR",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4567,2017,2,"France","FR",2,"nonconformity",1,"Letter of formal notice (Art. 258)",8
4568,2017,2,"France","FR",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
4569,2017,2,"France","FR",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
4570,2017,2,"France","FR",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4571,2017,2,"France","FR",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4572,2017,2,"France","FR",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4573,2017,3,"Germany","DE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",19
4574,2017,3,"Germany","DE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",4
4575,2017,3,"Germany","DE",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4576,2017,3,"Germany","DE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4577,2017,3,"Germany","DE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4578,2017,3,"Germany","DE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4579,2017,3,"Germany","DE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",7
4580,2017,3,"Germany","DE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",3
4581,2017,3,"Germany","DE",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
4582,2017,3,"Germany","DE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4583,2017,3,"Germany","DE",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4584,2017,3,"Germany","DE",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4585,2017,4,"Italy","IT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",7
4586,2017,4,"Italy","IT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",5
4587,2017,4,"Italy","IT",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4588,2017,4,"Italy","IT",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4589,2017,4,"Italy","IT",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4590,2017,4,"Italy","IT",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4591,2017,4,"Italy","IT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",6
4592,2017,4,"Italy","IT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",10
4593,2017,4,"Italy","IT",2,"nonconformity",3,"Referral to the Court (Art. 258)",4
4594,2017,4,"Italy","IT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4595,2017,4,"Italy","IT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4596,2017,4,"Italy","IT",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4597,2017,5,"Luxembourg","LU",1,"noncommunication",1,"Letter of formal notice (Art. 258)",22
4598,2017,5,"Luxembourg","LU",1,"noncommunication",2,"Reasoned opinion (Art. 258)",6
4599,2017,5,"Luxembourg","LU",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4600,2017,5,"Luxembourg","LU",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4601,2017,5,"Luxembourg","LU",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4602,2017,5,"Luxembourg","LU",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4603,2017,5,"Luxembourg","LU",2,"nonconformity",1,"Letter of formal notice (Art. 258)",3
4604,2017,5,"Luxembourg","LU",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
4605,2017,5,"Luxembourg","LU",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
4606,2017,5,"Luxembourg","LU",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
4607,2017,5,"Luxembourg","LU",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4608,2017,5,"Luxembourg","LU",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4609,2017,6,"Netherlands","NL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",9
4610,2017,6,"Netherlands","NL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",7
4611,2017,6,"Netherlands","NL",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4612,2017,6,"Netherlands","NL",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4613,2017,6,"Netherlands","NL",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4614,2017,6,"Netherlands","NL",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4615,2017,6,"Netherlands","NL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",5
4616,2017,6,"Netherlands","NL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
4617,2017,6,"Netherlands","NL",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
4618,2017,6,"Netherlands","NL",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4619,2017,6,"Netherlands","NL",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4620,2017,6,"Netherlands","NL",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4621,2017,7,"Denmark","DK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",15
4622,2017,7,"Denmark","DK",1,"noncommunication",2,"Reasoned opinion (Art. 258)",3
4623,2017,7,"Denmark","DK",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4624,2017,7,"Denmark","DK",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4625,2017,7,"Denmark","DK",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4626,2017,7,"Denmark","DK",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4627,2017,7,"Denmark","DK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",4
4628,2017,7,"Denmark","DK",2,"nonconformity",2,"Reasoned opinion (Art. 258)",0
4629,2017,7,"Denmark","DK",2,"nonconformity",3,"Referral to the Court (Art. 258)",0
4630,2017,7,"Denmark","DK",2,"nonconformity",4,"Letter of formal notice (Art. 260)",0
4631,2017,7,"Denmark","DK",2,"nonconformity",5,"Reasoned opinion (Art. 260)",0
4632,2017,7,"Denmark","DK",2,"nonconformity",6,"Referral to the Court (Art. 260)",0
4633,2017,8,"Ireland","IE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",21
4634,2017,8,"Ireland","IE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",9
4635,2017,8,"Ireland","IE",1,"noncommunication",3,"Referral to the Court (Art. 258)",0
4636,2017,8,"Ireland","IE",1,"noncommunication",4,"Letter of formal notice (Art. 260)",0
4637,2017,8,"Ireland","IE",1,"noncommunication",5,"Reasoned opinion (Art. 260)",0
4638,2017,8,"Ireland","IE",1,"noncommunication",6,"Referral to the Court (Art. 260)",0
4639,2017,8,"Ireland","IE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",8
4640,2017,8,"Ireland","IE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",3
4641,2017,8,"Ireland","IE",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
